timestamp;PM_1.0;PM_2.5;PM_10;PM_100;temp;humidity;arah_angin;kecepatan_angin
7/9/2024, 7:57:45 PM;28;38;46;;27;76;;0.00
7/9/2024, 7:58:17 PM;27;37;45;;26;77;;0.00
7/9/2024, 7:59:08 PM;27;36;43;;26;77;;0.00
7/9/2024, 8:00:30 PM;25;34;41;;26;77;;0.00
7/9/2024, 8:01:13 PM;28;36;45;;26;77;;0.20
7/9/2024, 8:06:18 PM;28;36;45;;26;78;;0.00
7/9/2024, 8:11:24 PM;0;0;0;;26;78;;0.00
7/9/2024, 8:16:29 PM;22;30;38;;26;79;;0.00
7/9/2024, 8:21:35 PM;26;34;43;;26;79;;0.00
7/9/2024, 8:26:40 PM;0;0;0;;25;79;;0.00
7/9/2024, 8:31:46 PM;23;30;40;;25;79;;0.29
7/9/2024, 8:36:51 PM;20;27;32;;25;80;;0.13
7/9/2024, 8:41:57 PM;0;0;0;;25;80;;0.00
7/9/2024, 8:47:02 PM;15;20;24;;25;80;;0.09
7/9/2024, 8:52:08 PM;19;26;30;;25;81;;0.00
7/9/2024, 8:57:13 PM;0;0;0;;25;81;;0.22
7/9/2024, 9:02:19 PM;17;22;27;;25;82;;0.00
7/9/2024, 9:07:24 PM;16;23;28;;25;82;;0.00
7/9/2024, 9:12:30 PM;0;0;0;;25;82;;0.00
7/9/2024, 9:17:35 PM;15;21;25;;25;82;;0.00
7/9/2024, 9:22:41 PM;20;27;32;;25;82;;0.00
7/9/2024, 9:27:46 PM;0;0;0;;25;83;;0.00
7/9/2024, 9:32:52 PM;20;26;33;;25;83;;0.00
7/9/2024, 9:37:57 PM;20;26;34;;25;83;;0.00
7/9/2024, 9:43:03 PM;0;0;0;;25;83;;0.00
7/9/2024, 9:48:08 PM;21;28;35;;25;83;;0.00
7/9/2024, 9:53:14 PM;21;28;36;;25;83;;0.00
7/9/2024, 9:58:19 PM;0;0;0;;25;83;;0.00
7/9/2024, 10:03:25 PM;23;30;38;;25;84;;0.00
7/9/2024, 10:08:30 PM;0;0;0;;25;84;;0.00
7/9/2024, 10:13:36 PM;18;25;31;;24;84;;0.00
7/9/2024, 10:18:41 PM;18;24;30;;25;84;;0.00
7/9/2024, 10:23:47 PM;0;0;0;;25;84;;0.00
7/9/2024, 10:28:53 PM;18;24;32;;24;85;;0.00
7/9/2024, 10:33:58 PM;18;25;31;;24;85;;0.00
7/9/2024, 10:39:04 PM;0;0;0;;24;85;;0.00
7/9/2024, 10:44:09 PM;18;24;29;;24;86;;0.00
7/9/2024, 10:49:15 PM;18;25;31;;24;87;;0.00
7/9/2024, 10:54:20 PM;0;0;0;;24;86;;0.00
7/9/2024, 10:59:26 PM;31;42;49;;24;85;;0.00
7/9/2024, 11:04:31 PM;29;40;47;;24;85;;0.00
7/9/2024, 11:09:37 PM;0;0;0;;24;86;;0.00
7/9/2024, 11:14:42 PM;23;30;37;;24;86;;0.00
7/9/2024, 11:19:48 PM;24;32;39;;24;86;;0.00
7/9/2024, 11:24:53 PM;0;0;0;;24;86;;0.00
7/9/2024, 11:29:59 PM;28;38;45;;24;86;;0.00
7/9/2024, 11:35:04 PM;52;68;89;;24;86;;0.00
7/9/2024, 11:40:10 PM;0;0;0;;24;86;;0.00
7/9/2024, 11:45:15 PM;23;33;39;;24;86;;0.00
7/9/2024, 11:50:21 PM;24;33;38;;24;87;;0.00
7/9/2024, 11:55:26 PM;0;0;0;;24;86;;0.00
7/10/2024, 12:00:32 AM;26;36;43;;24;87;;0.00
7/10/2024, 12:05:37 AM;25;35;39;;24;86;;0.00
7/10/2024, 12:10:43 AM;0;0;0;;24;86;;0.00
7/10/2024, 12:15:48 AM;26;37;46;;24;86;;0.00
7/10/2024, 12:20:54 AM;27;36;42;;24;87;;0.00
7/10/2024, 12:25:59 AM;0;0;0;;24;88;;0.00
7/10/2024, 12:31:05 AM;36;47;58;;24;87;;0.00
7/10/2024, 12:36:10 AM;30;41;49;;24;87;;0.00
7/10/2024, 12:41:16 AM;0;0;0;;24;87;;0.00
7/10/2024, 12:46:21 AM;27;36;42;;24;87;;0.00
7/10/2024, 12:51:27 AM;26;34;44;;24;87;;0.00
7/10/2024, 12:56:32 AM;0;0;0;;24;89;;0.00
7/10/2024, 1:01:38 AM;29;39;47;;24;88;;0.00
7/10/2024, 1:06:43 AM;28;38;46;;24;89;;0.00
7/10/2024, 1:11:49 AM;0;0;0;;23;89;;0.00
7/10/2024, 1:16:54 AM;29;39;47;;23;89;;0.00
7/10/2024, 1:22:00 AM;28;37;43;;23;89;;0.00
7/10/2024, 1:27:05 AM;0;0;0;;23;89;;0.00
7/10/2024, 1:32:11 AM;27;37;47;;23;89;;0.00
7/10/2024, 1:37:16 AM;27;37;44;;23;90;;0.00
7/10/2024, 1:42:22 AM;0;0;0;;24;89;;0.00
7/10/2024, 1:47:27 AM;29;39;48;;23;90;;0.00
7/10/2024, 1:52:33 AM;27;37;44;;23;90;;0.00
7/10/2024, 1:57:38 AM;0;0;0;;23;90;;0.00
7/10/2024, 2:02:44 AM;29;39;46;;23;90;;0.00
7/10/2024, 2:07:49 AM;29;38;44;;23;89;;0.00
7/10/2024, 2:12:55 AM;0;0;0;;24;89;;0.00
7/10/2024, 2:18:00 AM;30;40;47;;23;89;;0.00
7/10/2024, 2:23:06 AM;29;39;47;;23;90;;0.00
7/10/2024, 2:28:11 AM;0;0;0;;23;90;;0.00
7/10/2024, 2:33:17 AM;28;38;47;;23;90;;0.00
7/10/2024, 2:38:22 AM;26;34;41;;23;91;;0.00
7/10/2024, 2:43:28 AM;0;0;0;;23;91;;0.00
7/10/2024, 2:48:33 AM;28;38;44;;23;90;;0.00
7/10/2024, 2:53:39 AM;28;38;45;;23;91;;0.00
7/10/2024, 2:58:44 AM;0;0;0;;23;90;;0.00
7/10/2024, 3:03:50 AM;27;36;42;;24;89;;0.00
7/10/2024, 3:08:55 AM;27;36;42;;23;90;;0.00
7/10/2024, 3:14:01 AM;0;0;0;;23;90;;0.00
7/10/2024, 3:19:06 AM;26;35;41;;23;90;;0.00
7/10/2024, 3:24:12 AM;26;35;41;;23;90;;0.00
7/10/2024, 3:29:17 AM;0;0;0;;23;90;;0.00
7/10/2024, 3:34:23 AM;0;0;0;;23;90;;0.00
7/10/2024, 3:39:28 AM;30;42;48;;23;91;;0.00
7/10/2024, 3:44:34 AM;0;0;0;;23;91;;0.00
7/10/2024, 3:49:39 AM;0;0;0;;23;90;;0.00
7/10/2024, 3:54:45 AM;26;35;40;;23;91;;0.00
7/10/2024, 3:59:50 AM;0;0;0;;23;90;;0.00
7/10/2024, 4:04:56 AM;0;0;0;;23;90;;0.00
7/10/2024, 4:10:02 AM;27;37;46;;23;90;;0.00
7/10/2024, 4:15:07 AM;0;0;0;;23;90;;0.00
7/10/2024, 4:20:12 AM;0;0;0;;23;90;;0.00
7/10/2024, 4:25:18 AM;28;38;45;;23;90;;0.00
7/10/2024, 4:30:23 AM;0;0;0;;23;89;;0.00
7/10/2024, 4:35:29 AM;0;0;0;;24;89;;0.00
7/10/2024, 4:40:34 AM;28;38;43;;23;89;;0.00
7/10/2024, 4:45:40 AM;0;0;0;;23;89;;0.00
7/10/2024, 4:50:45 AM;0;0;0;;23;89;;0.00
7/10/2024, 4:55:51 AM;26;34;43;;23;89;;0.00
7/10/2024, 5:00:56 AM;0;0;0;;23;89;;0.00
7/10/2024, 5:06:02 AM;0;0;0;;23;90;;0.00
7/10/2024, 5:11:08 AM;27;37;50;;23;91;;0.00
7/10/2024, 5:16:13 AM;0;0;0;;23;91;;0.00
7/10/2024, 5:21:19 AM;0;0;0;;23;91;;0.00
7/10/2024, 5:26:24 AM;26;35;41;;23;90;;0.00
7/10/2024, 5:31:30 AM;0;0;0;;23;90;;0.00
7/10/2024, 5:36:35 AM;0;0;0;;23;91;;0.00
7/10/2024, 5:41:41 AM;28;39;46;;23;91;;0.00
7/10/2024, 5:46:46 AM;0;0;0;;23;91;;0.00
7/10/2024, 5:51:52 AM;0;0;0;;23;91;;0.00
7/10/2024, 5:56:57 AM;40;53;64;;23;91;;0.00
7/10/2024, 6:02:03 AM;0;0;0;;23;91;;0.00
7/10/2024, 6:07:08 AM;0;0;0;;23;91;;0.00
7/10/2024, 6:12:14 AM;0;0;0;;23;91;;0.00
7/10/2024, 6:17:19 AM;0;0;0;;22;90;;0.00
7/10/2024, 6:22:25 AM;0;0;0;;22;90;;0.00
7/10/2024, 6:27:30 AM;0;0;0;;22;90;;0.00
7/10/2024, 6:32:36 AM;0;0;0;;22;90;;0.00
7/10/2024, 6:37:41 AM;0;0;0;;22;90;;0.00
7/10/2024, 6:42:47 AM;0;0;0;;22;89;;0.00
7/10/2024, 6:47:52 AM;0;0;0;;23;90;;0.00
7/10/2024, 6:52:58 AM;0;0;0;;23;89;;0.00
7/10/2024, 6:58:03 AM;0;0;0;;22;89;;0.00
7/10/2024, 7:03:09 AM;0;0;0;;23;89;;0.00
7/10/2024, 7:08:14 AM;0;0;0;;23;89;;0.00
7/10/2024, 7:13:20 AM;0;0;0;;23;88;;0.00
7/10/2024, 7:18:25 AM;0;0;0;;23;88;;0.00
7/10/2024, 7:23:30 AM;0;0;0;;23;87;;0.00
7/10/2024, 7:28:36 AM;0;0;0;;23;86;;0.00
7/10/2024, 7:33:42 AM;0;0;0;;23;87;;0.00
7/10/2024, 7:38:47 AM;0;0;0;;23;87;;0.00
7/10/2024, 7:43:53 AM;0;0;0;;24;86;;0.00
7/10/2024, 7:48:58 AM;0;0;0;;24;85;;0.00
7/10/2024, 7:54:04 AM;0;0;0;;25;84;;0.00
7/10/2024, 7:59:09 AM;0;0;0;;25;83;;0.00
7/10/2024, 8:04:15 AM;0;0;0;;25;82;;0.00
7/10/2024, 8:09:20 AM;38;52;64;;25;83;;0.00
7/10/2024, 8:14:25 AM;0;0;0;;25;83;;0.00
7/10/2024, 8:19:31 AM;42;57;73;;25;83;;0.00
7/10/2024, 8:24:36 AM;47;64;82;;25;82;;0.00
7/10/2024, 8:29:42 AM;0;0;0;;26;81;;0.00
7/10/2024, 8:34:47 AM;44;61;78;;26;82;;0.00
7/10/2024, 8:39:53 AM;50;68;85;;27;80;;0.00
7/10/2024, 8:44:59 AM;0;0;0;;27;79;;0.00
7/10/2024, 8:50:05 AM;0;0;0;;27;78;;0.00
7/10/2024, 8:55:10 AM;55;75;90;;27;78;;0.00
7/10/2024, 9:00:16 AM;42;54;67;;28;77;;0.00
7/10/2024, 9:05:21 AM;0;0;0;;29;74;;0.00
7/10/2024, 9:10:27 AM;42;54;67;;28;75;;0.00
7/10/2024, 9:15:32 AM;44;59;73;;28;73;;0.00
7/10/2024, 9:20:38 AM;0;0;0;;29;72;;0.00
7/10/2024, 9:25:43 AM;45;60;71;;28;74;;0.00
7/10/2024, 9:30:49 AM;45;60;74;;28;74;;0.00
7/10/2024, 9:35:54 AM;0;0;0;;29;73;;0.00
7/10/2024, 9:41:00 AM;37;51;65;;30;70;;0.00
7/10/2024, 9:46:05 AM;43;59;78;;30;69;;0.00
7/10/2024, 9:51:11 AM;0;0;0;;31;68;;0.00
7/10/2024, 9:56:17 AM;54;70;90;;31;67;;0.15
7/10/2024, 10:01:22 AM;32;43;54;;32;66;;0.00
7/10/2024, 10:06:28 AM;0;0;0;;33;60;;0.00
7/10/2024, 10:11:33 AM;0;0;0;;31;64;;0.00
7/10/2024, 10:16:39 AM;33;44;55;;32;63;;0.00
7/10/2024, 10:21:44 AM;0;0;0;;32;64;;0.00
7/10/2024, 10:26:50 AM;0;0;0;;34;60;;0.00
7/10/2024, 10:31:55 AM;30;41;47;;32;61;;0.00
7/10/2024, 10:37:01 AM;0;0;0;;32;61;;0.00
7/10/2024, 10:42:06 AM;0;0;0;;33;61;;0.00
7/10/2024, 10:47:12 AM;28;36;44;;35;57;;0.00
7/10/2024, 10:52:18 AM;0;0;0;;35;57;;0.00
7/10/2024, 10:57:23 AM;0;0;0;;34;57;;0.00
7/10/2024, 11:02:29 AM;26;34;40;;35;56;;0.00
7/10/2024, 11:07:34 AM;0;0;0;;35;55;;0.00
7/10/2024, 11:12:40 AM;0;0;0;;35;55;;0.00
7/10/2024, 11:17:45 AM;23;31;35;;35;55;;0.00
7/10/2024, 11:22:51 AM;0;0;0;;35;56;;0.00
7/10/2024, 11:27:56 AM;0;0;0;;35;54;;0.00
7/10/2024, 11:33:02 AM;25;32;35;;35;54;;0.00
7/10/2024, 11:38:07 AM;0;0;0;;35;54;;0.00
7/10/2024, 11:43:13 AM;0;0;0;;35;56;;0.49
7/10/2024, 11:48:19 AM;32;42;45;;35;55;;0.00
7/10/2024, 11:49:05 AM;31;40;51;;34;56;;0.00
7/10/2024, 11:54:11 AM;31;40;51;;35;57;;0.51
7/10/2024, 11:59:16 AM;0;0;0;;34;55;;0.00
7/10/2024, 12:04:22 PM;25;32;39;;35;53;;0.00
7/10/2024, 12:09:27 PM;36;49;61;;34;55;;0.00
7/10/2024, 12:14:33 PM;0;0;0;;35;56;;0.00
7/10/2024, 12:19:39 PM;26;35;39;;35;54;;0.00
7/10/2024, 12:24:44 PM;32;42;51;;35;56;;0.00
7/10/2024, 12:29:49 PM;0;0;0;;35;56;;0.00
7/10/2024, 12:34:55 PM;62;84;100;;35;53;;0.00
7/10/2024, 12:40:01 PM;39;48;62;;35;55;;0.00
7/10/2024, 12:45:06 PM;0;0;0;;36;53;;0.00
7/10/2024, 12:50:12 PM;0;0;0;;36;52;;0.00
7/10/2024, 12:55:17 PM;47;62;81;;36;54;;0.00
7/10/2024, 1:00:23 PM;0;0;0;;35;54;;0.00
7/10/2024, 1:05:28 PM;0;0;0;;36;53;;0.00
7/10/2024, 1:10:34 PM;30;38;43;;36;52;;0.00
7/10/2024, 1:15:39 PM;0;0;0;;36;53;;0.00
7/10/2024, 1:20:45 PM;0;0;0;;34;56;;0.00
7/10/2024, 1:25:50 PM;24;32;36;;35;53;;0.00
7/10/2024, 1:30:56 PM;0;0;0;;35;54;;0.04
7/10/2024, 1:36:02 PM;0;0;0;;36;52;;0.13
7/10/2024, 1:41:07 PM;42;59;72;;36;51;;0.00
7/10/2024, 1:46:13 PM;0;0;0;;36;51;;0.00
7/10/2024, 1:51:18 PM;0;0;0;;36;49;;0.00
7/10/2024, 1:56:24 PM;29;38;48;;36;54;;0.00
7/10/2024, 2:01:29 PM;0;0;0;;36;52;;0.00
7/10/2024, 2:06:35 PM;0;0;0;;36;51;;0.00
7/10/2024, 2:11:40 PM;39;53;58;;35;54;;0.00
7/10/2024, 2:16:46 PM;0;0;0;;34;54;;0.00
7/10/2024, 2:21:51 PM;0;0;0;;34;55;;0.00
7/10/2024, 2:26:57 PM;26;35;42;;35;53;;0.00
7/10/2024, 2:32:03 PM;0;0;0;;36;52;;0.17
7/10/2024, 2:37:08 PM;0;0;0;;35;56;;0.84
7/10/2024, 2:42:14 PM;0;0;0;;33;60;;0.84
7/10/2024, 2:47:19 PM;46;63;79;;33;62;;0.80
7/10/2024, 2:52:25 PM;0;0;0;;32;63;;0.57
7/10/2024, 2:57:30 PM;0;0;0;;32;63;;0.24
7/10/2024, 3:02:36 PM;37;48;58;;32;63;;0.71
7/10/2024, 3:07:41 PM;0;0;0;;32;64;;0.77
7/10/2024, 3:12:47 PM;0;0;0;;31;65;;0.69
7/10/2024, 3:17:52 PM;36;48;57;;32;65;;0.66
7/10/2024, 3:22:58 PM;0;0;0;;32;65;;1.82
7/10/2024, 3:28:03 PM;0;0;0;;32;64;;1.62
7/10/2024, 3:33:09 PM;41;55;69;;32;63;;0.62
7/10/2024, 3:38:14 PM;0;0;0;;32;64;;0.55
7/10/2024, 3:43:20 PM;0;0;0;;31;64;;0.15
7/10/2024, 3:48:25 PM;45;59;68;;31;65;;0.35
