2023-04-07T12:26:11.916915,{"id": "bd950176","data": "va|8102.30"},-10,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111000 0b110001 0b110000 0b110010 0b101110 0b110011 0b110000 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:16.922344,{"id": "bd950176","data": "va|8105.12"},-10,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111000 0b110001 0b110000 0b110101 0b101110 0b110001 0b110010 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:21.927550,{"id": "bd950176","data": "va|9108.63"},-12,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111001 0b110001 0b110000 0b111000 0b101110 0b110110 0b110011 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:26.933366,{"id": "bd950176","data": "va|9110.04"},-10,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111001 0b110001 0b110001 0b110000 0b101110 0b110000 0b110100 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:31.938815,{"id": "bd950176","data": "va|9111.45"},-10,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111001 0b110001 0b110001 0b110001 0b101110 0b110100 0b110101 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:36.944259,{"id": "bd950176","data": "va|9110.39"},-10,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111001 0b110001 0b110001 0b110000 0b101110 0b110011 0b111001 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:41.948314,{"id": "bd950176","data": "va|9109.34"},-12,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111001 0b110001 0b110000 0b111001 0b101110 0b110011 0b110100 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:46.950718,{"id": "bd950176","data": "va|9107.23"},-11,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111001 0b110001 0b110000 0b110111 0b101110 0b110010 0b110011 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:51.953763,{"id": "bd950176","data": "va|9110.39"},-12,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111001 0b110001 0b110001 0b110000 0b101110 0b110011 0b111001 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:26:56.957387,{"id": "bd950176","data": "va|9115.31"},-10,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b111001 0b110001 0b110001 0b110101 0b101110 0b110011 0b110001 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:27:01.983320,{"id": "bd950176","data": "va|10117.07"},-11,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b110001 0b110000 0b110001 0b110001 0b110111 0b101110 0b110000 0b110111 0b100010 0b1111101 0b1101 0b1010 
2023-04-07T12:27:06.987943,{"id": "bd950176","data": "va|10117.77"},-10,0b1111011 0b100010 0b1101001 0b1100100 0b100010 0b111010 0b100000 0b100010 0b1100010 0b1100100 0b111001 0b110101 0b110000 0b110001 0b110111 0b110110 0b100010 0b101100 0b100010 0b1100100 0b1100001 0b1110100 0b1100001 0b100010 0b111010 0b100000 0b100010 0b1110110 0b1100001 0b1111100 0b110001 0b110000 0b110001 0b110001 0b110111 0b101110 0b110111 0b110111 0b100010 0b1111101 0b1101 0b1010 
